"","Rating","Text"
"350",0.5,"  Poorly written. It seems like a bad joke. It also shits in the movie."
"351",5,"  One of the best movies ever made. Reason? Go watch it. Could be one the best movies of our generation."
"352",5,"  Absolutely fun to watch, story brilliantly laid out and told, awesome effects and nostalgic pop culture references. Do watch! ????????????"
"353",5,"  la mejor pelicula que he visto este a�o"
"354",2,"  I really wanted to enjoy this movie, because I enjoyed the book so much. However, this movie bored me, so much so, I found myself wondering when it would end just so I could leave."
"355",2.5,"  Anyone who has read the original book and loved it will most likely be disappointed by Spielberg's adaptation. The story has been altered so much that its now a shallow tale, full of plotholes low stakes and deprived of any meaningful emotion"
"356",3,"  In Ready Player One, though having lots of exposition, Steven Spielberg delivers a wonderfully thrilling first third, but soon afterwards fails to keep the pace and lets the story to gradually succumb to over-reliance on characters and plot twists that were common in 1980s but look sorely outdated and tedious in 2018. This as such is largely in purpose as the story wants to be seen as a tribute to pop-culture - for some reason meaning the 1980s' culture only - but it doesn't make boring the audience any less acceptable. The last real highlight is a magnificent scene in the Shining's hotel.The plot follows characters in the virtual reality and in the real world, jumping back and forth. Action involving the actual people is often poorly staged. Plot rushes from one place to another without much logic. Characters come and go as they please, and it is later difficult to remember what actually happened. The big end fight in the virtual world appears to be staged only because a big end fight needed to be at the end, having no logic, reason or real feeling and bringing nothing new to the long series of purposeless end fights in expensive blockbusters.Hit and miss, and increasingly a miss towards the end, Ready Player One is still a reliable Spielberg that probably will entertain younger audiences more than those who actually remember the 1980s."
"357",3,"  My 12 year old son and I each read the book. We both loved the book. It was an incredible page turner. A Great Story with many Plot lines and a few twists. The Movie does not do the book justice. The special effects were great. The movie missed the mark on certain elements of the book. Visually the book was much better."
"358",5,"  Steven Spielberg gives us an electric, exicting and visually stunning glimpse into the near future, breathing fresh life into videogame and Macguffin movies. This is Spielberg going back to doing the type of films we love him for - old-school Spielberg with non-stop action, fun and an exhaustive list of pop culture references that'll make repeated viewings a consistent delight."
"359",5,"  This movie is good and awesome"
"360",5,"  This film is 2h20 of a pure joyride from start to end. I was a little afraid to be underwhelm but it delivers on all front, even the 3D one!"
